,Genome,Contig,q_start,q_end,Subject,s_start,s_end,strand
581,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049564,52675,53582,Saccharomyces_eubayanus_DI49_5263,1,908,1
582,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049564,52675,53582,Saccharomyces_pastorianus_GRS66_010945,1,908,1
583,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049564,52675,53589,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,915,1
584,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049564,52675,53589,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,915,1
585,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,251694,253085,Kazachstania_exigua_HRR25_2,1407,1,-1
586,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,251785,253085,Kazachstania_saulgeensis_KASA_0K01848G,1337,1,-1
587,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,251781,253085,Kazachstania_barnettii_KABA2_06S03410,1347,1,-1
588,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252000,253085,Naumovozyma_dairenensis_NDAI_0I01070,1104,1,-1
589,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252003,253085,Naumovozyma_castellii_NCAS_0D03820,1083,1,-1
590,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,251979,253085,Kazachstania_africana_KAFR_0K00320,1110,1,-1
591,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252006,253085,Kazachstania_exigua_HRR25_1,1122,1,-1
592,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Kazachstania_saulgeensis_KASA_0P01430G,909,1,-1
593,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,251973,253085,Kazachstania_africana_KAFR_0C02290,1116,1,-1
594,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Tetrapisispora_phaffii_TPHA_0E02830,909,1,-1
595,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252190,253083,Vanderwaltozyma_polyspora_Kpol_1033p51,896,4,-1
596,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252190,253085,Tetrapisispora_blattae_TBLA0B05310,896,1,-1
597,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Kazachstania_barnettii_KABA2_04S02882,909,1,-1
598,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Zygosaccharomyces_rouxii_ZYRO0G08866g,909,1,-1
599,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252190,253085,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,896,1,-1
600,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252000,253085,Saccharomyces_cerevisiae_YPL204W,1119,1,-1
601,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252000,253085,Vanderwaltozyma_polyspora_Kpol_1002p53,1113,1,-1
602,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Saccharomyces_pastorianus_GRS66_005211,909,1,-1
603,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Zygotorulaspora_mrakii_HG535_0B00830,909,1,-1
604,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Saccharomyces##mikatae_SMKI_06G3130,909,1,-1
605,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252014,253085,Kluyveromyces_lactis_KLLA0_D03168g,1072,1,-1
606,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252001,253085,Saccharomyces_eubayanus_DI49_5263,1115,1,-1
607,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252177,253085,Saccharomyces_pastorianus_GRS66_010945,909,1,-1
608,yHAB134_kazachstania_turicensis_160519.fas,scf7180000049590,252190,253085,Torulaspora_delbrueckii_TDEL_0E05230,896,1,-1
609,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009621,2011105,Lachancea_lanzarotensis_LALA0_S05e05996g,1518,1,-1
610,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009622,2011105,Lachancea_meyersii_LAME_0B04214G,1514,1,-1
611,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009730,2011105,Lachancea_dasiensis_LADA_0H10132G,1379,1,-1
612,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009858,2011105,Lachancea_nothofagi_LANO_0E04126G,1245,1,-1
613,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009922,2011105,Lachancea_thermotolerans_KLTH0H04158g,1187,1,-1
614,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009921,2011105,Lachancea_quebecensis_LAQU0_S08e03994g,1188,1,-1
615,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009943,2011105,Lachancea_mirantina_LAMI_0G10330G,1175,1,-1
616,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009934,2011105,Lachancea_fermentati_LAFE_0C04588G,1172,1,-1
617,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010197,2011105,Eremothecium_gossypii_AGOS_AFL091W,909,1,-1
618,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2009954,2011105,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,1144,1,-1
619,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Nakaseomyces_glabratus_CAGL0H03553g,908,1,-1
620,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Torulaspora_globosa_HG536_0E05330,908,1,-1
621,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Saccharomyces_eubayanus_DI49_5263,908,1,-1
622,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Saccharomyces_pastorianus_GRS66_010945,908,1,-1
623,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Saccharomyces_uvarum_SUVC_16G0780,908,1,-1
624,GCA_900074735.1_LAFA0_genomic.fna,LT598476.1,2010198,2011105,Saccharomyces_bayanus_var.uvarum_Suva_16.102,908,1,-1
625,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219189,220643,Lachancea_quebecensis_LAQU0_S08e03994g,1455,1,-1
626,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219189,220643,Lachancea_thermotolerans_KLTH0H04158g,1455,1,-1
627,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219360,220643,Lachancea_nothofagi_LANO_0E04126G,1293,1,-1
628,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219457,220643,Lachancea_meyersii_LAME_0B04214G,1184,1,-1
629,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219415,220643,Lachancea_lanzarotensis_LALA0_S05e05996g,1226,1,-1
630,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219466,220643,Lachancea_dasiensis_LADA_0H10132G,1175,1,-1
631,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219475,220643,Lachancea_fermentati_LAFE_0C04588G,1166,1,-1
632,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219478,220643,Lachancea_mirantina_LAMI_0G10330G,1175,1,-1
633,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219547,220643,Eremothecium_gossypii_AGOS_AFL091W,1122,1,-1
634,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219562,220643,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,1070,1,-1
635,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219736,220643,Torulaspora_globosa_HG536_0E05330,908,1,-1
636,GCA_030557885.1_ASM3055788v1_genomic.fna,JANIJM010000007.1,219736,220604,Nakaseomyces_glabratus_CAGL0H03553g,908,40,-1
637,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152224,153453,Naumovozyma_dairenensis_NDAI_0I01070,1188,1,-1
638,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152279,153453,Kazachstania_barnettii_KABA2_06S03410,1142,1,-1
639,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152545,153453,Kazachstania_exigua_HRR25_2,909,1,-1
640,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152281,153453,Kazachstania_saulgeensis_KASA_0K01848G,1134,1,-1
641,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152285,153453,Kazachstania_africana_KAFR_0K00320,1112,1,-1
642,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152545,153453,Kazachstania_saulgeensis_KASA_0P01430G,909,1,-1
643,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152532,153453,Naumovozyma_castellii_NCAS_0D03820,922,1,-1
644,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152237,153453,Saccharomyces_cerevisiae_YPL204W,1190,1,-1
645,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152237,153453,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1190,1,-1
646,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152237,153453,Saccharomyces_pastorianus_GRS66_005211,1190,1,-1
647,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152236,153453,Saccharomyces##mikatae_SMKI_06G3130,1191,1,-1
648,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152546,153453,Vanderwaltozyma_polyspora_Kpol_1002p53,908,1,-1
649,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152544,153453,Zygotorulaspora_mrakii_HG535_0B00830,910,1,-1
650,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152548,153453,Tetrapisispora_blattae_TBLA0B05310,906,1,-1
651,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152551,153451,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
652,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152545,153453,Kazachstania_barnettii_KABA2_04S02882,909,1,-1
653,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152546,153453,Kazachstania_exigua_HRR25_1,908,1,-1
654,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152189,153453,Saccharomyces_pastorianus_GRS66_010945,1235,1,-1
655,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152540,153453,Zygosaccharomyces_rouxii_ZYRO0G08866g,914,1,-1
656,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152189,153453,Saccharomyces_eubayanus_DI49_5263,1235,1,-1
657,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152545,153453,Kazachstania_africana_KAFR_0C02290,909,1,-1
658,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152189,153453,Saccharomyces_uvarum_SUVC_16G0780,1235,1,-1
659,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152189,153453,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1235,1,-1
660,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152544,153453,Tetrapisispora_phaffii_TPHA_0E02830,910,1,-1
661,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152188,153453,Torulaspora_delbrueckii_TDEL_0E05230,1275,1,-1
662,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152224,153453,Nakaseomyces_glabratus_CAGL0H03553g,1230,1,-1
663,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152225,153453,Saccharomyces##kudriavzevii_SKDZ_16G0730,1202,1,-1
664,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152541,153453,Lachancea_lanzarotensis_LALA0_S05e05996g,913,1,-1
665,yHAB159_kazachstania_solicola_160519.fas,scf7180000046331,152545,153453,Kluyveromyces_lactis_KLLA0_D03168g,909,1,-1
666,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95331,96875,Zygotorulaspora_mrakii_HG535_0B00830,1542,1,-1
667,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95603,96875,Torulaspora_delbrueckii_TDEL_0E05230,1252,1,-1
668,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95605,96875,Torulaspora_globosa_HG536_0E05330,1262,1,-1
669,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95603,96875,Zygosaccharomyces_rouxii_ZYRO0G08866g,1283,1,-1
670,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95609,96875,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1244,1,-1
671,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95970,96875,Tetrapisispora_blattae_TBLA0B05310,906,1,-1
672,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95966,96875,Naumovozyma_castellii_NCAS_0D03820,910,1,-1
673,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95595,96875,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1245,1,-1
674,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95595,96875,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1245,1,-1
675,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95604,96875,Nakaseomyces_glabratus_CAGL0H03553g,1245,1,-1
676,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces##kudriavzevii_SKDZ_16G0730,909,1,-1
677,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95951,96875,Kazachstania_saulgeensis_KASA_0P01430G,925,1,-1
678,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95954,96875,Naumovozyma_dairenensis_NDAI_0I01070,922,1,-1
679,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_cerevisiae_YPL204W,909,1,-1
680,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95968,96875,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,908,1,-1
681,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_pastorianus_GRS66_005211,909,1,-1
682,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Kazachstania_saulgeensis_KASA_0K01848G,909,1,-1
683,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces##mikatae_SMKI_06G3130,909,1,-1
684,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_eubayanus_DI49_5263,909,1,-1
685,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95955,96875,Vanderwaltozyma_polyspora_Kpol_1002p53,921,1,-1
686,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95961,96875,Kazachstania_barnettii_KABA2_04S02882,915,1,-1
687,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_pastorianus_GRS66_010945,909,1,-1
688,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95965,96875,Tetrapisispora_phaffii_TPHA_0E02830,911,1,-1
689,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Kazachstania_barnettii_KABA2_06S03410,909,1,-1
690,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Kazachstania_exigua_HRR25_2,909,1,-1
691,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_uvarum_SUVC_16G0780,909,1,-1
692,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Saccharomyces_bayanus_var.uvarum_Suva_16.102,909,1,-1
693,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95951,96875,Kazachstania_exigua_HRR25_1,925,1,-1
694,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Kazachstania_africana_KAFR_0K00320,909,1,-1
695,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95973,96873,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
696,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95967,96875,Kazachstania_africana_KAFR_0C02290,909,1,-1
697,yHMPu5000026256_zygotorulaspora_mrakii_161215.fas,NODE_9_length_376274_cov_18.1217_ID_6834,95966,96875,Lachancea_nothofagi_LANO_0E04126G,910,1,-1
698,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9248,Kazachstania_saulgeensis_KASA_0K01848G,1,1091,1
699,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9099,Tetrapisispora_blattae_TBLA0B05310,1,969,1
700,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9258,Kazachstania_barnettii_KABA2_06S03410,1,1107,1
701,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9029,Kazachstania_exigua_HRR25_2,1,896,1
702,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Kazachstania_exigua_HRR25_1,1,905,1
703,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8136,9036,Vanderwaltozyma_polyspora_Kpol_1033p51,4,903,1
704,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9039,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,906,1
705,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9330,Naumovozyma_dairenensis_NDAI_0I01070,1,1170,1
706,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9352,Naumovozyma_castellii_NCAS_0D03820,1,1173,1
707,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9091,Tetrapisispora_phaffii_TPHA_0E02830,1,967,1
708,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9185,Kazachstania_africana_KAFR_0C02290,1,1025,1
709,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Kazachstania_saulgeensis_KASA_0P01430G,1,905,1
710,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Kazachstania_africana_KAFR_0K00320,1,905,1
711,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9039,Vanderwaltozyma_polyspora_Kpol_1002p53,1,906,1
712,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Kazachstania_barnettii_KABA2_04S02882,1,905,1
713,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Zygotorulaspora_mrakii_HG535_0B00830,1,905,1
714,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,905,1
715,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Naumovozyma_dairenensis_NDAI_0F01640,1,908,1
716,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Kluyveromyces_lactis_KLLA0_D03168g,1,905,1
717,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9039,Saccharomyces##mikatae_SMKI_06G3130,1,906,1
718,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,905,1
719,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9038,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,905,1
720,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9039,Eremothecium_cymbalariae_Ecym_2202,1,906,1
721,yHMPu5000035629_yueomyces_sinensis_160519.fas,NODE_110_length_14957_cov_29.0553_ID_219,8134,9039,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,906,1
722,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713156,714661,Zygosaccharomyces_rouxii_ZYRO0G08866g,1506,1,-1
723,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713156,714661,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1446,1,-1
724,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713156,714661,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1455,1,-1
725,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713156,714661,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1446,1,-1
726,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713379,714661,Zygotorulaspora_mrakii_HG535_0B00830,1273,1,-1
727,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713748,714661,Naumovozyma_castellii_NCAS_0D03820,914,1,-1
728,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713759,714659,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
729,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713378,714661,Torulaspora_delbrueckii_TDEL_0E05230,1253,1,-1
730,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713372,714661,Torulaspora_globosa_HG536_0E05330,1271,1,-1
731,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713751,714661,Naumovozyma_dairenensis_NDAI_0I01070,911,1,-1
732,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713753,714661,Kazachstania_saulgeensis_KASA_0K01848G,909,1,-1
733,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713753,714661,Kazachstania_exigua_HRR25_2,909,1,-1
734,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713753,714661,Kazachstania_africana_KAFR_0K00320,909,1,-1
735,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713753,714661,Kazachstania_barnettii_KABA2_06S03410,909,1,-1
736,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713752,714661,Tetrapisispora_phaffii_TPHA_0E02830,910,1,-1
737,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713748,714661,Saccharomyces_cerevisiae_YPL204W,914,1,-1
738,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713757,714661,Tetrapisispora_blattae_TBLA0B05310,905,1,-1
739,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713735,714661,Kazachstania_exigua_HRR25_1,927,1,-1
740,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713753,714661,Saccharomyces##mikatae_SMKI_06G3130,909,1,-1
741,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713748,714661,Saccharomyces_pastorianus_GRS66_005211,914,1,-1
742,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713736,714661,Saccharomyces_uvarum_SUVC_16G0780,926,1,-1
743,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713736,714661,Saccharomyces_bayanus_var.uvarum_Suva_16.102,926,1,-1
744,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713754,714661,Vanderwaltozyma_polyspora_Kpol_1002p53,908,1,-1
745,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713736,714661,Saccharomyces_eubayanus_DI49_5263,926,1,-1
746,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713736,714661,Saccharomyces_pastorianus_GRS66_010945,926,1,-1
747,GCF_000026365.1_ASM2636v1_genomic.fna,NC_012996.1,713748,714661,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,914,1,-1
